year,mono-module ($/Wp),mono-cell ($/Wp),mono-wafer ($/Wp),poly-Si ($/Wp)
18.53226206,0.334733238,0.163971935,0.087277829,0.044090362
18.535,0.342960006,0.163859923,0.085764725,0.044088744
18.54,0.341035428,0.163479622,0.084732423,0.044089198
18.545,0.338982703,0.162532208,0.083754535,0.044089128
18.55,0.333898868,0.161827957,0.08202919,0.0440892
18.57,0.325174491,0.161027645,0.080518415,0.044088744
18.575,0.320685996,0.159604243,0.079646596,0.04409034
18.58,0.316885494,0.157226344,0.079504803,0.044086583
18.585,0.313604864,0.155613664,0.079568644,0.044090746
18.59,0.308364748,0.155147474,0.079547971,0.044102169
18.595,0.302882815,0.154224181,0.079552584,0.044014454
18.6,0.300920266,0.152565867,0.079553721,0.044450206
18.605,0.300134644,0.15236401,0.079544577,0.045392504
18.61,0.299537966,0.15202824,0.079577351,0.046042959
18.62,0.295898552,0.151203274,0.079492175,0.046018235
18.625,0.295084563,0.150297744,0.079622291,0.045994694
18.63,0.294224782,0.1486627,0.080447951,0.04601091
18.635,0.294148926,0.148554206,0.080566802,0.046004605
18.64,0.293406844,0.148089901,0.08049208,0.046006306
18.645,0.290980293,0.147492768,0.08050122,0.04600607
18.65,0.290287405,0.14761464,0.080535381,0.046006024
18.655,0.288734201,0.14759807,0.080529475,0.046005966
18.66,0.288115393,0.1477014,0.079775837,0.046006343
18.665,0.288042954,0.146973841,0.079109334,0.046005469
18.67,0.286912415,0.14670992,0.077712905,0.046006172
18.675,0.285484787,0.146327782,0.074931403,0.04601007
18.68,0.283711698,0.144713157,0.071836201,0.045985804
18.685,0.28349466,0.144764415,0.069497425,0.046071347
18.69,0.282759764,0.143728576,0.067369211,0.045845874
18.695,0.281401191,0.141710238,0.067904678,0.04496673
18.7,0.281504625,0.140863993,0.071003651,0.044154989
18.705,0.279944765,0.140818233,0.074026578,0.04404166
18.71,0.279011507,0.139168457,0.076378076,0.044108056
18.715,0.277750356,0.138813339,0.078091256,0.044083871
18.72,0.276577691,0.139126915,0.079207479,0.044089923
18.725,0.276671577,0.138694876,0.079614333,0.044089269
18.735,0.27583119,0.137961937,0.07954247,0.044089283
18.74,0.274939238,0.138005137,0.079550002,0.044087797
18.745,0.273326351,0.138038986,0.079554509,0.04409302
18.75,0.272856322,0.137983895,0.07955105,0.044082482
18.755,0.272902942,0.138097421,0.079552454,0.044086999
18.76,0.271610588,0.137881666,0.079552054,0.044151278
18.765,0.269556802,0.137069675,0.079552118,0.043597491
18.77,0.269207176,0.137062743,0.079552165,0.042647398
18.775,0.268429714,0.136876933,0.079551967,0.042106723
18.78,0.264283427,0.137808631,0.079552579,0.042176455
18.785,0.263176812,0.139165955,0.079551201,0.042183641
18.79,0.263358247,0.138960724,0.079552561,0.042138972
18.795,0.262910797,0.13889439,0.079557471,0.042272204
18.8,0.262062956,0.139611542,0.079523173,0.041923821
18.805,0.261280579,0.140122855,0.079648943,0.041184824
18.81,0.260435031,0.139677387,0.079308191,0.041246492
18.82,0.259934225,0.138934873,0.078560452,0.040522298
18.825,0.259296652,0.138958487,0.078612427,0.040154281
18.83,0.259416898,0.138992294,0.078001103,0.040284508
18.835,0.259409778,0.138968276,0.077035181,0.040250292
18.84,0.259371605,0.138983655,0.076604203,0.040254608
18.845,0.25950113,0.138968607,0.076689178,0.040256172
18.85,0.25910149,0.138968397,0.076678466,0.040255375
18.855,0.258361498,0.139074702,0.076674219,0.040253831
18.86,0.258429694,0.138391305,0.076677935,0.040258198
18.865,0.258547299,0.137992736,0.076676364,0.040255241
18.87,0.257824922,0.137891081,0.076676823,0.040232285
18.875,0.257461087,0.137058984,0.076676744,0.04036604
18.88,0.257331487,0.137015117,0.076676734,0.039829123
18.885,0.256503645,0.137101882,0.07667675,0.039254767
18.895,0.256540302,0.136989336,0.076676742,0.039269446
18.9,0.256511683,0.137208576,0.076676745,0.038445955
18.905,0.256521381,0.138084704,0.076676744,0.038265927
18.91,0.256519152,0.138915687,0.076676744,0.038366493
18.915,0.256519288,0.138946734,0.076676744,0.038330746
18.92,0.256519456,0.139342194,0.076676744,0.038339464
18.925,0.256519456,0.140250052,0.076676744,0.03833869
18.93,0.256519142,0.14098375,0.076676744,0.03833806
18.935,0.256519783,0.141754431,0.076676744,0.038338508
18.94,0.25651976,0.142680573,0.076676744,0.038338331
18.945,0.256514596,0.142669761,0.076676743,0.03833838
18.95,0.256539687,0.143440624,0.076676746,0.038338373
18.955,0.256460351,0.144818969,0.076676741,0.038338364
18.96,0.256638769,0.144706,0.076676742,0.038338403
18.965,0.257495018,0.14619221,0.076676775,0.038338283
18.97,0.258333616,0.147328437,0.076676608,0.038338544
18.975,0.258527739,0.147931062,0.076677148,0.03833832
18.98,0.258318613,0.148804208,0.076675958,0.038337243
18.99,0.259413749,0.149528902,0.076676983,0.038344178
18.995,0.259309506,0.149546574,0.076681899,0.038319429
19,0.260768484,0.149497115,0.076650227,0.038380809
19.005,0.26155152,0.149549278,0.076763269,0.038299421
19.01,0.261191111,0.149464238,0.076465603,0.037510159
19.015,0.261440899,0.149569284,0.075672137,0.036695784
19.02,0.262263764,0.150393738,0.075664332,0.035964599
19.025,0.262142164,0.150543513,0.075942823,0.035107198
19.03,0.263387983,0.15044551,0.074717578,0.034458825
19.035,0.26436281,0.150502837,0.073666894,0.03449793
19.04,0.264270202,0.150453045,0.073742339,0.03449089
19.045,0.265165407,0.150442963,0.072892407,0.034598854
19.05,0.266022419,0.151226069,0.072783217,0.034181593
19.055,0.266181033,0.151525316,0.072870071,0.03345918
19.06,0.266107027,0.151408993,0.072834553,0.033542088
19.065,0.266133416,0.151442019,0.072844407,0.03364043
19.07,0.266124955,0.151436698,0.072842911,0.032938732
19.075,0.266117557,0.151436502,0.072844387,0.032487052
19.08,0.266181435,0.151433684,0.072835087,0.032611112
19.085,0.265935289,0.151446564,0.072867281,0.03258602
19.095,0.268162967,0.151415755,0.072792695,0.032585563
19.1,0.268074415,0.151448155,0.072870734,0.032588942
19.105,0.26801955,0.152140437,0.073707748,0.032587115
19.11,0.268061254,0.153810328,0.073769419,0.032587748
19.115,0.268044375,0.154390881,0.074221135,0.032587599
19.12,0.268049144,0.154505799,0.07486555,0.03258761
19.125,0.268048377,0.155323777,0.074744991,0.032587622
19.13,0.268048242,0.155290749,0.074751141,0.032587614
19.135,0.268048414,0.155252507,0.074790201,0.032587617
19.14,0.268048334,0.155277969,0.074661081,0.032587616
19.145,0.268048359,0.155268153,0.075049744,0.032587616
19.15,0.268048354,0.155270863,0.075792899,0.032587616
19.155,0.268048354,0.155270513,0.075732894,0.032587616
19.16,0.268048355,0.155269526,0.075615102,0.032587617
19.165,0.268048354,0.155273852,0.076289395,0.032587615
19.17,0.268048354,0.155260529,0.076778193,0.032587616
19.175,0.268048355,0.155288774,0.076654919,0.032587624
19.18,0.268048355,0.155268332,0.076677076,0.032587578
19.185,0.268048345,0.154610422,0.076680922,0.032587738
19.19,0.268048391,0.152989011,0.076667349,0.032587352
19.195,0.268048254,0.152219445,0.076702568,0.03258782
19.2,0.268048519,0.152437387,0.076621769,0.032588813
19.205,0.268048433,0.152391578,0.076719348,0.032580348
19.21,0.268046689,0.152395416,0.07755662,0.032613144
19.215,0.268055772,0.152376037,0.077600294,0.032525112
19.22,0.268025983,0.15246863,0.078078027,0.032667721
19.225,0.268093294,0.152186704,0.078700534,0.033492806
19.23,0.268027708,0.151315648,0.078577746,0.03360112
19.235,0.267205771,0.150545675,0.078589582,0.033522256
19.24,0.267016072,0.149813467,0.07859804,0.033552058
19.245,0.267114338,0.148862795,0.078591275,0.033546986
19.25,0.267080608,0.148632119,0.078595632,0.033547056
19.255,0.267088509,0.148317951,0.078591245,0.033523143
19.26,0.267087958,0.146673468,0.078592598,0.033648985
19.265,0.267087302,0.146642758,0.078616718,0.033173048
19.27,0.267087737,0.146095051,0.078491161,0.032500913
19.275,0.26708757,0.145591395,0.078965138,0.032591774
19.28,0.267087614,0.14566541,0.079641969,0.032596207
19.285,0.267087608,0.145702753,0.079546746,0.03258238
19.29,0.267087606,0.146537395,0.079523986,0.032589545
19.295,0.267087608,0.146615906,0.079660253,0.032587122
19.3,0.267087607,0.147048603,0.079118406,0.032587674
19.305,0.267087608,0.147705665,0.078498261,0.032587645
19.31,0.267087608,0.14759075,0.078604768,0.032587593
19.315,0.267087608,0.147596738,0.078599218,0.032587625
19.32,0.267087608,0.147607528,0.078589218,0.032587615
19.325,0.267087607,0.147600768,0.078595483,0.032587614
19.33,0.267087608,0.147603293,0.078593143,0.032587613
19.335,0.267087607,0.147602639,0.078593749,0.03258765
19.34,0.267087607,0.147602717,0.078593677,0.032587476
19.345,0.26708761,0.147602753,0.078593644,0.032588013
19.35,0.267087598,0.147602723,0.078593671,0.032586912
19.355,0.267087633,0.147602735,0.07859366,0.032587547
19.36,0.267087571,0.147602732,0.078593663,0.032593497
19.365,0.267087567,0.147602732,0.078593663,0.032559932
19.37,0.267088083,0.147602732,0.078593663,0.032673656
19.375,0.267085627,0.147602732,0.078593663,0.032395026
19.38,0.267093305,0.147602732,0.078593663,0.031603258
19.385,0.267077047,0.147602732,0.078593663,0.031601312
19.39,0.267088663,0.147602732,0.078593663,0.031647833
19.395,0.267166627,0.147602732,0.078593663,0.031621465
19.4,0.266459154,0.147602732,0.078593663,0.031632506
19.405,0.266032079,0.147602732,0.078593663,0.031627227
19.41,0.266136928,0.147602732,0.078593663,0.031624793
19.415,0.266136887,0.147602732,0.078593663,0.031662385
19.42,0.266189779,0.147602732,0.078593663,0.031503116
19.425,0.26540929,0.147602732,0.078593663,0.032001085
19.43,0.265173389,0.147602732,0.078593663,0.032543142
19.435,0.264902797,0.147602732,0.078593663,0.031660561
19.44,0.264167662,0.147602732,0.078593663,0.031576371
19.445,0.264232482,0.147602732,0.078593663,0.031631014
19.45,0.263426657,0.147602732,0.078593662,0.031698675
19.455,0.263324889,0.147602735,0.078593665,0.031473263
19.46,0.262682901,0.147602724,0.078593655,0.030662044
19.465,0.261017932,0.147602749,0.078593678,0.030614912
19.47,0.260364088,0.147602729,0.07859366,0.030794271
19.475,0.260350869,0.147602619,0.078593558,0.030246589
19.48,0.260343995,0.147603303,0.078594185,0.029620125
19.485,0.260445917,0.147600895,0.07859198,0.029721572
19.49,0.260165625,0.147606777,0.078597368,0.029718449
19.495,0.259372762,0.147599344,0.078590558,0.02970766
19.5,0.259375524,0.147585511,0.078577888,0.029714061
19.505,0.259417809,0.147710757,0.078692615,0.029711731
19.51,0.25940141,0.147100939,0.078124123,0.029712317
19.515,0.259386918,0.146608163,0.07751907,0.029712256
19.52,0.259422215,0.146574092,0.077671475,0.029712219
19.525,0.259442816,0.145737098,0.07767416,0.029712247
19.53,0.258664585,0.145635431,0.07691633,0.029712236
19.535,0.258350182,0.145682681,0.076487227,0.029712239
19.54,0.258468469,0.145757621,0.077027441,0.029712238
19.545,0.258435678,0.145547781,0.077702681,0.029712238
19.55,0.25844071,0.144736476,0.07763742,0.029712241
19.555,0.258440062,0.144770413,0.07764703,0.02971223
19.56,0.258447895,0.144153368,0.077539465,0.029712255
19.565,0.258418345,0.14366545,0.078007343,0.029712231
19.57,0.25848733,0.143780507,0.078694221,0.02971214
19.575,0.258415539,0.143773813,0.078582914,0.029712768
19.58,0.257592218,0.143846557,0.078514342,0.029710471
19.585,0.257409988,0.143070811,0.079250017,0.029716316
19.59,0.257506699,0.142871802,0.07964983,0.029708045
19.595,0.257473103,0.142423654,0.079526997,0.029698187
19.6,0.257481072,0.140748547,0.079554948,0.029811204
19.605,0.257480398,0.139988937,0.07955249,0.029214209
19.61,0.257480344,0.139427226,0.079558078,0.028652064
19.615,0.257478347,0.137661263,0.079526328,0.028771143
19.62,0.257485238,0.135043186,0.079619833,0.028756238
19.625,0.25747193,0.132952712,0.079450532,0.028750223
19.63,0.257475154,0.131440059,0.078628054,0.028755452
19.635,0.257568011,0.129000309,0.078544132,0.028753246
19.64,0.256896545,0.127859371,0.078616968,0.02875389
19.645,0.256416806,0.126736387,0.078586245,0.028753779
19.65,0.256541134,0.125441623,0.078595207,0.028753765
19.655,0.256518848,0.12555811,0.078593662,0.028753787
19.66,0.256526064,0.124767665,0.078593496,0.028753776
19.665,0.256473483,0.124508988,0.07859363,0.02875378
19.67,0.256675876,0.124637049,0.078594065,0.028753779
19.675,0.256119065,0.124578922,0.078592735,0.028753779
19.68,0.254446524,0.124609598,0.078594314,0.028753779
19.685,0.253657922,0.124664956,0.078598217,0.028753779
19.69,0.253707938,0.123927168,0.07856693,0.028753779
19.695,0.25314637,0.1235434,0.078686288,0.028753779
19.7,0.252570069,0.123667737,0.078345896,0.028753779
19.705,0.252695995,0.123637479,0.077577442,0.028753779
19.71,0.25267958,0.123640134,0.077608002,0.028753779
19.715,0.252659811,0.123642339,0.077745255,0.028753779
19.72,0.252733418,0.123640779,0.07711554,0.028753779
19.725,0.252457747,0.123641386,0.076557166,0.028753779
19.73,0.251354763,0.123641233,0.076725642,0.028753779
19.735,0.249771912,0.123641253,0.076696543,0.028753779
19.74,0.248897224,0.123641158,0.075900619,0.028753779
19.745,0.248848525,0.123641669,0.075608531,0.028753779
19.75,0.248581768,0.123640002,0.075826969,0.028753779
19.755,0.247393078,0.123643667,0.075545498,0.028753779
19.76,0.245836205,0.123640544,0.074748485,0.028753779
19.765,0.245036719,0.12362526,0.074726847,0.028753779
19.77,0.244954867,0.123723246,0.074779357,0.028753779
19.775,0.245009375,0.123286172,0.074752727,0.028753779
19.78,0.24497349,0.122417136,0.074761616,0.028753779
19.785,0.245009456,0.121653019,0.074759631,0.028753779
19.79,0.245013947,0.120859784,0.074759713,0.028753779
19.795,0.244325381,0.120231102,0.074759912,0.028753779
19.8,0.243389606,0.118734337,0.074759791,0.028753779
19.805,0.242987477,0.117790181,0.074759835,0.028753779
19.81,0.243094905,0.117808607,0.074759825,0.028753779
19.815,0.243068865,0.116951362,0.074759826,0.028753779
19.82,0.242986345,0.117569689,0.074759817,0.028753778
19.825,0.243691865,0.118371872,0.074759863,0.02875378
19.83,0.244124551,0.11950233,0.074759721,0.028753779
19.835,0.244019496,0.12103591,0.074760006,0.028753769
19.84,0.244020764,0.12171874,0.074759865,0.028753827
19.845,0.243964949,0.121802962,0.074758217,0.02875363
19.85,0.24473828,0.121231912,0.074767239,0.028754084
19.855,0.244994129,0.120231233,0.07473708,0.028753614
19.86,0.245223453,0.119841487,0.074806496,0.028752094
19.865,0.246018972,0.119757304,0.074734446,0.028763102
19.87,0.245975161,0.118083541,0.073914149,0.028722282
19.875,0.245841025,0.117958002,0.073730908,0.028827505
19.88,0.246497867,0.11702858,0.073827957,0.02867305
19.885,0.24701333,0.115822319,0.073794365,0.0278145
19.89,0.246891566,0.11593686,0.073802272,0.028449007
19.895,0.246911339,0.11509473,0.073801718,0.028872467
19.9,0.246916384,0.114946211,0.073801059,0.028719004
19.905,0.246902973,0.115044565,0.073801495,0.028760013
19.91,0.246935464,0.115005327,0.073801328,0.028754641
19.915,0.246863725,0.115018605,0.073801373,0.028750863
19.92,0.246942121,0.115017139,0.073801367,0.028761685
19.925,0.247766965,0.114990566,0.073801365,0.028732381
19.93,0.247939456,0.115117586,0.073801367,0.0287932
19.935,0.247853035,0.114664502,0.073801365,0.028749842
19.94,0.247863522,0.113974865,0.073801367,0.027937617
19.945,0.247891238,0.114057668,0.073801366,0.027718357
19.95,0.247916224,0.114064933,0.073801358,0.027823004
19.955,0.247142682,0.114058559,0.073801404,0.027787677
19.96,0.246817537,0.114035032,0.073801245,0.027796687
19.965,0.246946919,0.114107164,0.073801629,0.02780029
19.97,0.246894595,0.114017571,0.073801166,0.02776784
19.975,0.246906056,0.113194215,0.073800164,0.027890612
19.98,0.247033712,0.113031682,0.073808635,0.02753672
19.985,0.246371276,0.113124299,0.073775877,0.026781798
19.99,0.248874356,0.113091042,0.073863662,0.026822521
19.995,0.25200168,0.113099257,0.073721995,0.026851811
20,0.250698667,0.113098473,0.072896895,0.026829873
21,0.244,0.11,0.071,0.02611
22,0.24,0.10827,0.0698,0.02568
23,0.228,0.10286,0.0663,0.0244
24,0.118,0.05323,0.0343,0.01263
25,0.08,0.0361,0.02326,0.00856
